Non-BRTS,YE-716-D,YE-716-D-216,216,غير معروف,24.7517185,46.8806040,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-717-D,YE-717-D-217,217,غير معروف,24.7528447,46.8798166,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-718-D,YE-718-D-218,218,غير معروف,24.7530197,46.8799991,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-719-D,YE-719-D-219,219,غير معروف,24.7547659,46.8814793,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-720-D,YE-720-D-220,220,غير معروف,24.7570901,46.8773625,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-721-D,YE-721-D-221,221,غير معروف,24.7574187,46.8756850,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-722-D,YE-722-D-222,222,غير معروف,24.7555756,46.8744818,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-723-D,YE-723-D-223,223,غير معروف,24.7565704,46.8746383,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-724-D,YE-724-D-224,224,G-1371,22.3271802,39.1104570,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-725-D,YE-725-D-225,225,G-1269,22.3284182,39.1112663,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-726-D,YE-726-D-226,226,G-2027,22.3290999,39.1107270,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-727-D,YE-727-D-227,227,G-1744,22.3251313,39.1056341,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-728-D,YE-728-D-228,228,G-1508,22.3213354,39.1070346,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-729-D,YE-729-D-229,229,Beach,22.2933722,39.0906187,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-730-D,YE-730-D-230,230,WSC,22.2897250,39.0931726,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-731-D,YE-731-D-231,231,G-1553,22.3263300,39.1085387,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-732-D,YE-732-D-232,232,G-1616,22.3217516,39.1061058,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-733-D,YE-733-D-233,233,G-1626,22.3234812,39.1058930,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-734-D,YE-734-D-234,234,G-1769,22.3280170,39.1069828,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-735-D,YE-735-D-235,235,G-1840,22.3246414,39.1043801,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-736-D,YE-736-D-236,236,G-1881,22.3278202,39.1053320,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-737-D,YE-737-D-237,237,G-2134,22.3253799,39.1038506,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-738-D,YE-738-D-238,238,G-3522,22.3190660,39.1067178,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-739-D,YE-739-D-239,239,G-3612,22.3176689,39.1047830,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-740-D,YE-740-D-240,240,G-3621,22.3182750,39.1052049,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-741-D,YE-741-D-241,241,G-3640,22.3201925,39.1061531,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-742-D,YE-742-D-242,242,G-3655,22.3192962,39.1051528,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-743-D,YE-743-D-243,243,محطة باصات الشيخ - المنصورة,12.8726482,44.9918785,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-744-D,YE-744-D-244,244,محطة سيارات اجرة للمحافظات (لحج - ابين - شبوة - حضرموت) صالونات رباعية,12.8675649,44.9958016,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-745-D,YE-745-D-245,245,Clinic,22.3139635,39.1068916,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-746-D,YE-746-D-246,246,G-1010,22.3217218,39.1129829,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-747-D,YE-747-D-247,247,G-1026,22.3237746,39.1127612,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-748-D,YE-748-D-248,248,G-1044,22.3256959,39.1129825,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-749-D,YE-749-D-249,249,G-1121,22.3220780,39.1115795,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-750-D,YE-750-D-250,250,G-1141,22.3234500,39.1119254,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-751-D,YE-751-D-251,251,G-1173,22.3260926,39.1123077,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-752-D,YE-752-D-252,252,G-1235,22.3237217,39.1111625,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-753-D,YE-753-D-253,253,G-3106,22.3150113,39.1074820,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-754-D,YE-754-D-254,254,G-3170,22.3178515,39.1100179,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-755-D,YE-755-D-255,255,G-3175,22.3179061,39.1100631,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-756-D,YE-756-D-256,256,G-3194,22.3192470,39.1103662,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-757-D,YE-757-D-257,257,G-3217,22.3205297,39.1124909,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-758-D,YE-758-D-258,258,G-3382,22.3202880,39.1097501,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-759-D,YE-759-D-259,259,G-3452,22.3188437,39.1092055,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-760-D,YE-760-D-260,260,HES,22.3167676,39.1005785,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-761-D,YE-761-D-261,261,I-5202,22.3170487,39.0974206,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-762-D,YE-762-D-262,262,I-522M,22.3200424,39.0935360,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-763-D,YE-763-D-263,263,I-535M,22.3236919,39.0937054,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-764-D,YE-764-D-264,264,I-548M,22.3222517,39.0923142,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-765-D,YE-765-D-265,265,I-5511,22.3159075,39.0954934,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-766-D,YE-766-D-266,266,I-5605,22.3152426,39.0943068,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-767-D,YE-767-D-267,267,I-5630,22.3089727,39.0938532,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-768-D,YE-768-D-268,268,I-5732,22.3108087,39.0932962,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-769-D,YE-769-D-269,269,IRC,22.3165192,39.0924748,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-770-D,YE-770-D-270,270,Kaust Inn,22.3130181,39.1014148,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-771-D,YE-771-D-271,271,G-3961,22.3146260,39.1019968,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-772-D,YE-772-D-272,272,H-4104,22.3069333,39.0964404,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-773-D,YE-773-D-273,273,I-5231,22.3155318,39.0971472,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-774-D,YE-774-D-274,274,I-5244,22.3146286,39.0962860,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-775-D,YE-775-D-275,275,I-5318,22.3129045,39.0964222,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-776-D,YE-776-D-276,276,I-5567,22.3094735,39.0948574,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-777-D,YE-777-D-277,277,I-5748,22.3082909,39.0931024,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-778-D,YE-778-D-278,278,I-5764,22.3064287,39.0946219,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-779-D,YE-779-D-279,279,G-1164,22.3280729,39.1119614,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-780-D,YE-780-D-280,280,G-1174,22.3294863,39.1121926,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-781-D,YE-781-D-281,281,G-1250,22.3268273,39.1114145,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-782-D,YE-782-D-282,282,G-1785,22.3278610,39.1089248,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-783-D,YE-783-D-283,283,G-2014,22.3292601,39.1083684,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-784-D,YE-784-D-284,284,G-2261,22.3300100,39.1085578,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-785-D,YE-785-D-285,285,G-3417,22.3174535,39.1072370,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-786-D,YE-786-D-286,286,G-3443,22.3195638,39.1086685,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-787-D,YE-787-D-287,287,G-3446,22.3197134,39.1077880,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-788-D,YE-788-D-288,288,G-3831,22.3170361,39.1060280,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-789-D,YE-789-D-289,289,G-1433,22.3242310,39.1078196,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-790-D,YE-790-D-290,290,G-1705,22.3212676,39.1050451,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-791-D,YE-791-D-291,291,G-1735,22.3238899,39.1050102,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-792-D,YE-792-D-292,292,G-1749,22.3265476,39.1054793,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-793-D,YE-793-D-293,293,G-1811,22.3227548,39.1041862,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-794-D,YE-794-D-294,294,G-2237,22.3289854,39.1054936,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-795-D,YE-795-D-295,295,G-2307,22.3245375,39.1027144,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-796-D,YE-796-D-296,296,G-2323,22.3261719,39.1030171,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-797-D,YE-797-D-297,297,G-2341,22.3277520,39.1031656,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-798-D,YE-798-D-298,298,G-3749,22.3184963,39.1029801,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-799-D,YE-799-D-299,299,G-3754,22.3186319,39.1033019,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-800-D,YE-800-D-300,300,G-3805,22.3198102,39.1041297,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-801-D,YE-801-D-301,301,Cinema,22.3128622,39.1016288,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-802-D,YE-802-D-302,302,Racquet club,22.3264884,39.1045077,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-803-D,YE-803-D-303,303,GSS,22.3238862,39.1078604,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-804-D,YE-804-D-304,304,GES,22.3236014,39.1103072,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-805-D,YE-805-D-305,305,غير معروف,15.3782765,44.2142278,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-806-D,YE-806-D-306,306,غير معروف,21.4846620,39.1809000,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-807-D,YE-807-D-307,307,الحمراء,24.7763780,46.7764828,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-808-D,YE-808-D-308,308,Al Andalus,24.7567406,46.7902777,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-809-D,YE-809-D-309,309,Khurais Road,24.7407556,46.7986396,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-810-D,YE-810-D-310,310,واحة الملك سلمان,24.7169830,46.6386083,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-811-D,YE-811-D-311,311,محطة,24.7267840,46.6667348,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-812-D,YE-812-D-312,312,سيتي سنتر,24.7922333,46.8108416,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-813-D,YE-813-D-313,313,Granadia,24.7864899,46.7291582,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-814-D,YE-814-D-314,314,محطة الأول,24.8295041,46.6166423,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-815-D,YE-815-D-315,315,د. سليمان الحبيب,24.8115720,46.6257191,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-816-D,YE-816-D-316,316,محطة حي الملك فهد,24.7449382,46.6592353,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-817-D,YE-817-D-317,317,محطة العروبة,24.7134715,46.6751435,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-818-D,YE-818-D-318,318,وزارة الداخلية,24.6744229,46.6949027,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-819-D,YE-819-D-319,319,محطة العود,24.6256420,46.7214326,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-820-D,YE-820-D-320,320,محطة منفوحة,24.6104261,46.7275898,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-821-D,YE-821-D-321,321,محطة حي الملك فهد 2,24.7363221,46.6636368,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-822-D,YE-822-D-322,322,المروج,24.7542521,46.6545802,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-823-D,YE-823-D-323,323,As Salam,24.7227579,46.8112307,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-824-D,YE-824-D-324,324,الخليج,24.7821519,46.7944431,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-825-D,YE-825-D-325,325,محطة معارض الرياض,24.7545335,46.7271161,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-826-D,YE-826-D-326,326,الورود,24.7333333,46.6772434,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-827-D,YE-827-D-327,327,التخصصي,24.7236839,46.6544010,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-828-D,YE-828-D-328,328,العزيزية,24.5873003,46.7608754,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-829-D,YE-829-D-329,329,طريق هارون الرشيد,24.6860271,46.7959908,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-830-D,YE-830-D-330,330,النسيم,24.7004482,46.8275334,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-831-D,YE-831-D-331,331,غير معروف,26.4123714,50.0716406,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-832-D,YE-832-D-332,332,البطحاء,24.6382745,46.7148651,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-833-D,YE-833-D-333,333,saptco,27.4755837,48.4915814,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-834-D,YE-834-D-334,334,Waiting Area,21.3960460,39.3087440,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-835-D,YE-835-D-335,335,فرزة تعز التربة,15.3469578,44.1920013,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-836-D,YE-836-D-336,336,اجواء للنقل والسفريات,15.9473420,48.7866350,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-837-D,YE-837-D-337,337,Ahwer Station,13.5174750,46.7109490,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-838-D,YE-838-D-338,338,المنال للنقل والسفريات,15.9469560,48.7871500,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-839-D,YE-839-D-339,339,باصات المسافر,14.5389890,49.1278980,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-840-D,YE-840-D-340,340,المسافر للسفريات,15.9467410,48.7870650,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-841-D,YE-841-D-341,341,النمر للنقل,14.7546818,49.5965560,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-842-D,YE-842-D-342,342,النمر للسفريات,15.9468270,48.7870220,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-843-D,YE-843-D-343,343,الرويشان للنقل الجماعي,14.7546681,49.5963953,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-844-D,YE-844-D-344,344,الرويشان للنقل والسفريات,15.9470420,48.7888670,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-845-D,YE-845-D-345,345,بن معمر للسفريات,15.8416840,48.4567880,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-846-D,YE-846-D-346,346,بن معمر للسفريات,15.9473850,48.7871500,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-847-D,YE-847-D-347,347,موقف باصات فوه,14.5394012,49.1268122,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-848-D,YE-848-D-348,348,محطه باصات الشافعي,14.4643820,49.0259337,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-849-D,YE-849-D-349,349,محطة شركة الراحة للنقل الجماعي,12.8771274,44.9789762,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-850-D,YE-850-D-350,350,محطه باصات البريقه,12.7602895,44.8868816,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-851-D,YE-851-D-351,351,سوق بانافع التجاري,12.7547391,44.8904330,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-852-D,YE-852-D-352,352,Airport T5,24.9405338,46.7104994,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-853-D,YE-853-D-353,353,حجز السيارات بالشرائع,21.4817998,39.9172547,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-854-D,YE-854-D-354,354,فرزة باصات الجامعة-الصافية,15.3647535,44.1891517,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-855-D,YE-855-D-355,355,شركة باصات النقل الجماعي الرويشان,14.5368898,49.1269780,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-856-D,YE-856-D-356,356,فرزة صنعاء,14.5496916,44.3941090,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-857-D,YE-857-D-357,357,غير معروف,24.7117920,46.6759096,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-858-D,YE-858-D-358,358,غير معروف,19.5424256,41.0407703,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-859-D,YE-859-D-359,359,مركز الشعله,21.4861279,39.1914938,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-860-D,YE-860-D-360,360,الشوقية 273,21.3741955,39.7940174,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-861-D,YE-861-D-361,361,بطحاء قريش 229,21.3575965,39.8300950,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-862-D,YE-862-D-362,362,محطة جامع الراجحي,24.6802036,46.7794927,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-863-D,YE-863-D-363,363,طريق المسجد الحرام 450,21.4218632,39.8555476,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-864-D,YE-864-D-364,364,خشم العان,24.7216545,46.8607131,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-865-D,YE-865-D-365,365,شارع حسان بن ثابت,24.7127858,46.8475988,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-866-D,YE-866-D-366,366,وزارة التعليم,24.7406523,46.6947340,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-867-D,YE-867-D-367,367,الضباب,24.7096859,46.7077626,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-868-D,YE-868-D-368,368,نادي الضباط,24.6982820,46.7179141,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-869-D,YE-869-D-369,369,المؤسسة العامة للتأمينات الاجتماعية,24.6867526,46.7181366,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-870-D,YE-870-D-370,370,الوزارات,24.6753787,46.7183838,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-871-D,YE-871-D-371,371,وزارة المالية,24.6526478,46.7163988,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-872-D,YE-872-D-372,372,وزاره البيئة والمياه والزراعة,24.6598599,46.7177013,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-873-D,YE-873-D-373,373,وزارة الدفاع,24.6679015,46.7182335,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-874-D,YE-874-D-374,374,شارع الحج 130,21.4591991,39.8437395,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-875-D,YE-875-D-375,375,الشبيكة 439,21.4222140,39.8213260,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-876-D,YE-876-D-376,376,بطحاء قريش 223,21.3635095,39.8225414,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-877-D,YE-877-D-377,377,الشرائع 424,21.4881254,39.9629475,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-878-D,YE-878-D-378,378,going to udhaliyah,25.6371494,49.5073982,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-879-D,YE-879-D-379,379,محطة جامعة الاميره نوره 2,24.8596852,46.7044355,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-880-D,YE-880-D-380,380,غير معروف,18.3474547,42.7279907,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-881-D,YE-881-D-381,381,النور للنقل الداخلي والخارجي,15.3165892,44.2270814,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-882-D,YE-882-D-382,382,ورشة النقل الاولى وبن معمر,15.2976471,44.2310478,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-883-D,YE-883-D-383,383,غير معروف,17.6965621,42.0662582,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-884-D,YE-884-D-384,384,غير معروف,17.6969729,42.0664652,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-885-D,YE-885-D-385,385,غير معروف,17.6957788,42.0708922,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-886-D,YE-886-D-386,386,غير معروف,17.6958774,42.0735427,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-887-D,YE-887-D-387,387,غير معروف,17.6961403,42.0736577,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-888-D,YE-888-D-388,388,غير معروف,17.6953242,42.0685120,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-889-D,YE-889-D-389,389,غير معروف,17.6927827,42.0710992,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-890-D,YE-890-D-390,390,غير معروف,17.6938289,42.0680118,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-891-D,YE-891-D-391,391,غير معروف,18.5150188,42.5022711,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-892-D,YE-892-D-392,392,غير معروف,18.2528246,42.8316254,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-893-D,YE-893-D-393,393,غير معروف,18.2453137,42.8315924,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-894-D,YE-894-D-394,394,غير معروف,18.2528184,42.8365523,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-895-D,YE-895-D-395,395,غير معروف,18.2409136,42.8364994,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-896-D,YE-896-D-396,396,مفرق حمام علي,14.6255822,44.3567774,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-897-D,YE-897-D-397,397,مفرق الجوبة,15.0603584,45.3066688,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-898-D,YE-898-D-398,398,محطة طريق جدة,24.5915785,46.5435712,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-899-D,YE-899-D-399,399,غير معروف,22.3125045,39.0964173,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-900-D,YE-900-D-400,400,الشبيكة439,21.4222409,39.8213374,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-901-D,YE-901-D-401,401,غير معروف,22.3048046,39.1205053,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-902-D,YE-902-D-402,402,غير معروف,28.3497734,36.5828486,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-903-D,YE-903-D-403,403,غير معروف,28.3497715,36.5736236,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-904-D,YE-904-D-404,404,غير معروف,28.3497133,36.5765897,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-905-D,YE-905-D-405,405,غير معروف,28.3497522,36.5796419,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-906-D,YE-906-D-406,406,غير معروف,28.3441315,36.5738055,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-907-D,YE-907-D-407,407,غير معروف,28.3441182,36.5766884,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-908-D,YE-908-D-408,408,غير معروف,28.3437777,36.5738131,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-909-D,YE-909-D-409,409,غير معروف,28.3437843,36.5766960,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-910-D,YE-910-D-410,410,غير معروف,28.3497784,36.5862104,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-911-D,YE-911-D-411,411,غير معروف,28.3441377,36.5795618,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-912-D,YE-912-D-412,412,غير معروف,28.3386118,36.5797105,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-913-D,YE-913-D-413,413,غير معروف,28.3386242,36.5828745,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-914-D,YE-914-D-414,414,غير معروف,28.3386055,36.5767092,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-915-D,YE-915-D-415,415,غير معروف,28.3386180,36.5737222,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-916-D,YE-916-D-416,416,غير معروف,28.3385887,36.5862135,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-917-D,YE-917-D-417,417,غير معروف,28.3441353,36.5898500,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-918-D,YE-918-D-418,418,غير معروف,28.3525738,36.6001126,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-919-D,YE-919-D-419,419,طريق المسجد الحرام 148,21.4301299,39.8534932,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-920-D,YE-920-D-420,420,باصات الى التنعيم,21.4287160,39.8185164,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-921-D,YE-921-D-421,421,check point north,14.0165846,44.6773372,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-922-D,YE-922-D-422,422,Terminal Syeb Amir,21.4294128,39.8296160,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-923-D,YE-923-D-423,423,مخيم حجاج تونس,21.3526701,39.9783296,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-924-D,YE-924-D-424,424,مخيم حجاج تونس 2 بمنى,21.4178470,39.8867408,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-925-D,YE-925-D-425,425,باصات ارتل - بيت بوس,15.2537541,44.2157553,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-926-D,YE-926-D-426,426,"مستشفى قوى, الأمن 391",21.3635411,39.8931628,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-927-D,YE-927-D-427,427,الحافلة السياحية-المسجد الحرام,24.4725127,39.6115040,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-928-D,YE-928-D-428,428,King Abdullah Economic City,22.4218715,39.1913840,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-929-D,YE-929-D-429,429,طريق خالد بن الوليد,24.7678208,46.7593795,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-930-D,YE-930-D-430,430,الملز,24.6604079,46.7445730,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-931-D,YE-931-D-431,431,غير معروف,24.7913205,46.7663390,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-932-D,YE-932-D-432,432,Metro Station F2,24.8642716,46.7242450,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-933-D,YE-933-D-433,433,جامعة الملك سعود,24.7102187,46.6283520,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-934-D,YE-934-D-434,434,ميدان أبو ظبي,24.7061701,46.7162534,1,,,,,,,,,,,,,,,,
